cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,target
1.92,4.1,0.41916666666666663,14.296000000000001,0.0,0.0,0.010542564392089844,0.24455524718854074,0.00019720723316836536,0.8426969266548474,0.33117196184775116,288,1149.0,0.06927978515625,147.495,1.8374988515629416,0.0,0.0,0.0356,1,1,0,0
1.9039999999999997,4.1,0.4262333333333333,14.296000000000001,0.0,0.0,0.010721092224121093,0.24081737218244345,0.00019531023344227495,0.856030224432711,0.3317789693281773,288,1149.16,0.06849609375,148.89,1.8312488554696214,0.0,0.0,0.038000000000000006,1,1,0,0
1.9080000000000001,4.1,0.4232666666666665,14.296000000000001,0.0,0.0,0.010984954833984375,0.23503285132782212,0.0001927911405424703,0.8693635222105749,0.331654695684378,288,1149.04,0.06771240234375,150.77,1.8312488554694022,0.0,0.0,0.039599999999999996,1,1,0,0
1.9280000000000002,4.1,0.4162666666666666,14.296000000000001,0.0,0.0,0.011377792358398437,0.23167885952541162,0.0001896812935314701,0.8760301777661489,0.3321459182927113,288,1148.88,0.0671923828125,146.935,1.889609162591403,0.0,0.0,0.04120000000000001,1,1,0,0
1.8840000000000001,4.1,0.40306666666666663,14.296000000000001,0.0,0.0,0.0097216796875,0.18044873807061287,0.0001898182178225506,0.8826968333217229,0.3322668464922852,288,1148.72,0.06667236328125,133.0,1.9027764564050902,0.0,0.0,0.042800000000000005,1,1,0,0
1.7919999999999998,3.4,0.18993333333333332,14.296000000000001,0.0,0.0,0.006560325622558594,0.08617531617917619,0.00016257505257607658,0.8938079135687016,0.3241119006394942,288,1148.28,0.06594970703125,128.57,1.8275849464932175,0.0,0.0,0.0444,1,1,0,0
1.92,5.8,0.815,14.292,-0.10000000000000142,0.0,0.00646392822265625,0.08454511118405325,2.4567830486238556e-05,0.9038078710688149,0.32167572582601317,288,1147.96,0.06522705078125,129.59,1.8789796949172841,0.0,0.0,0.045599999999999995,1,1,0,0
1.9639999999999997,5.8,0.8432333333333335,14.288,-0.10000000000000142,0.0,0.006352767944335937,0.08203730169165432,2.4740295981033706e-05,0.9152364033138144,0.3233698838096422,288,1147.72,0.06474853515625,131.67,1.8944087612369582,0.0,0.0,0.046400000000000004,1,1,0,0
2.224,8.1,2.3360666666666665,14.284,-0.10000000000000142,0.0,0.006285285949707032,0.0823718629558318,2.4844500793559438e-05,0.9219030455361041,0.3223954373588759,288,1147.52,0.06427001953125,131.725,2.2901220431345575,0.0,0.0,0.0472,1,1,0,0
2.2479999999999998,8.1,2.3142666666666663,14.276000000000002,-0.20000000000000107,0.0,0.006050186157226562,0.08946293237103276,2.5054441722197605e-05,0.921903045536104,0.3217865132595392,288,1147.36,0.06360595703125,130.545,2.312882016636795,0.0,0.0,0.04800000000000001,1,1,0,0
2.244,8.1,2.320066666666667,14.268000000000002,-0.20000000000000107,0.0,0.006041030883789062,0.08064434649675652,2.6249405779293734e-05,0.921903045536104,0.3215420661835914,288,1147.2,0.06294189453125,131.135,2.2804864143377155,0.0,0.0,0.048799999999999996,1,1,0,0
2.26,8.1,2.308333333333333,14.26,-0.20000000000000107,0.0,0.005134124755859375,0.08844027699283412,2.4716823431382824e-05,0.926664935558814,0.5947229227231333,288,1147.04,0.06250244140625,131.16,2.339504728700756,0.0,0.0,0.0496,1,1,0,0
2.2479999999999998,8.1,2.3209333333333335,14.252000000000002,-0.20000000000000107,0.0,0.005206985473632813,0.0890928804811126,1.1585370704291257e-05,0.9266649355588141,0.5944973988699858,288,1146.88,0.06206298828125,128.23,2.347824628680177,0.0,0.0,0.05000000000000001,1,1,0,0
